src_bytes,dst_bytes,rischio,timestamp
249,266,0,2023-03-13 23:24:00
268,508,0,2023-03-13 23:25:00
0,0,0,2023-03-13 23:26:00
309,2020,0,2023-03-13 23:27:00
46,135,1,2023-03-13 23:28:00
229,356,0,2023-03-13 23:29:00
230,2181,0,2023-03-13 23:30:00
0,0,0,2023-03-13 23:31:00
34,0,1,2023-03-13 23:32:00
323,3346,0,2023-03-13 23:33:00
0,0,0,2023-03-13 23:34:00
45,110,1,2023-03-13 23:35:00
8,0,1,2023-03-13 23:36:00
221,1607,0,2023-03-13 23:37:00
251,943,0,2023-03-13 23:38:00
208,1645,0,2023-03-13 23:39:00
43,122,1,2023-03-13 23:40:00
0,0,0,2023-03-13 23:41:00
0,0,0,2023-03-13 23:42:00
0,0,0,2023-03-13 23:43:00
8,0,1,2023-03-13 23:44:00
1652,392,0,2023-03-13 23:45:00
10,0,0,2023-03-13 23:46:00
10073,0,3,2023-03-13 23:47:00
8,0,1,2023-03-13 23:48:00
287,1705,0,2023-03-13 23:49:00
193,296,0,2023-03-13 23:50:00
45,135,1,2023-03-13 23:51:00
0,0,0,2023-03-13 23:52:00
46,78,1,2023-03-13 23:53:00
231,480,0,2023-03-13 23:54:00
0,0,0,2023-03-13 23:55:00
43,121,1,2023-03-13 23:56:00
0,0,0,2023-03-13 23:57:00
0,0,0,2023-03-13 23:58:00
955,388,0,2023-03-13 23:59:00
334,0,0,2023-03-14 00:00:00
303,1380,0,2023-03-14 00:01:00
0,0,0,2023-03-14 00:02:00
501760,0,3,2023-03-14 00:03:00
0,0,0,2023-03-14 00:04:00
0,0,0,2023-03-14 00:05:00
0,0,0,2023-03-14 00:06:00
0,0,0,2023-03-14 00:07:00
8325,0,3,2023-03-14 00:08:00
0,0,0,2023-03-14 00:09:00
0,0,0,2023-03-14 00:10:00
1,0,1,2023-03-14 00:11:00
42,67,1,2023-03-14 00:12:00
214,591,0,2023-03-14 00:13:00
0,0,0,2023-03-14 00:14:00
0,0,0,2023-03-14 00:15:00
934,338,0,2023-03-14 00:16:00
0,0,0,2023-03-14 00:17:00
0,0,0,2023-03-14 00:18:00
1517,325,0,2023-03-14 00:19:00
0,0,0,2023-03-14 00:20:00
45,45,1,2023-03-14 00:21:00
298,626,0,2023-03-14 00:22:00
0,0,0,2023-03-14 00:23:00
0,0,0,2023-03-14 00:24:00
8,0,1,2023-03-14 00:25:00
259,254,0,2023-03-14 00:26:00
8,0,1,2023-03-14 00:27:00
219,516,0,2023-03-14 00:28:00
3229,330,0,2023-03-14 00:29:00
0,0,0,2023-03-14 00:30:00
147,105,1,2023-03-14 00:31:00
225,342,0,2023-03-14 00:32:00
0,0,0,2023-03-14 00:33:00
119,6504,0,2023-03-14 00:34:00
0,0,0,2023-03-14 00:35:00
153,391,0,2023-03-14 00:36:00
0,0,0,2023-03-14 00:37:00
0,0,0,2023-03-14 00:38:00
44,129,1,2023-03-14 00:39:00
0,0,0,2023-03-14 00:40:00
0,0,0,2023-03-14 00:41:00
882,332,0,2023-03-14 00:42:00
239,3606,0,2023-03-14 00:43:00
147,105,1,2023-03-14 00:44:00
0,0,0,2023-03-14 00:45:00
0,0,0,2023-03-14 00:46:00
0,0,0,2023-03-14 00:47:00
942,324,0,2023-03-14 00:48:00
0,0,0,2023-03-14 00:49:00
373,0,0,2023-03-14 00:50:00
0,0,0,2023-03-14 00:51:00
0,0,0,2023-03-14 00:52:00
8,0,1,2023-03-14 00:53:00
12,147,0,2023-03-14 00:54:00
1494,440,0,2023-03-14 00:55:00
0,0,0,2023-03-14 00:56:00
295,1155,0,2023-03-14 00:57:00
516,4,1,2023-03-14 00:58:00
0,0,0,2023-03-14 00:59:00
240,285,0,2023-03-14 01:00:00
0,0,0,2023-03-14 01:01:00
0,4,0,2023-03-14 01:02:00
0,0,0,2023-03-14 01:03:00
0,0,0,2023-03-14 01:04:00
1,0,0,2023-03-14 01:05:00
313,492,0,2023-03-14 01:06:00
299,480,0,2023-03-14 01:07:00
235,1215,0,2023-03-14 01:08:00
305,6874,0,2023-03-14 01:09:00
205,663,0,2023-03-14 01:10:00
0,0,0,2023-03-14 01:11:00
275,1035,0,2023-03-14 01:12:00
1,0,1,2023-03-14 01:13:00
54540,8314,3,2023-03-14 01:14:00
0,0,0,2023-03-14 01:15:00
0,0,0,2023-03-14 01:16:00
2881,0,0,2023-03-14 01:17:00
0,0,0,2023-03-14 01:18:00
216,2997,0,2023-03-14 01:19:00
0,0,0,2023-03-14 01:20:00
321,3731,0,2023-03-14 01:21:00
199,9293,0,2023-03-14 01:22:00
261,486,0,2023-03-14 01:23:00
306,3222,0,2023-03-14 01:24:00
0,0,0,2023-03-14 01:25:00
121,913,0,2023-03-14 01:26:00
230,13542,0,2023-03-14 01:27:00
334,0,0,2023-03-14 01:28:00
8,0,1,2023-03-14 01:29:00
0,0,0,2023-03-14 01:30:00
2478,280,0,2023-03-14 01:31:00
294,925,0,2023-03-14 01:32:00
975,165912,0,2023-03-14 01:33:00
0,0,0,2023-03-14 01:34:00
226,2119,0,2023-03-14 01:35:00
222,1039,0,2023-03-14 01:36:00
305,263,0,2023-03-14 01:37:00
748,0,0,2023-03-14 01:38:00
8,0,1,2023-03-14 01:39:00
0,0,0,2023-03-14 01:40:00
8,0,1,2023-03-14 01:41:00
1168,331,0,2023-03-14 01:42:00
8,0,1,2023-03-14 01:43:00
1480,0,1,2023-03-14 01:44:00
276,3371,0,2023-03-14 01:45:00
0,0,0,2023-03-14 01:46:00
0,0,0,2023-03-14 01:47:00
0,0,0,2023-03-14 01:48:00
276,903,0,2023-03-14 01:49:00
0,0,0,2023-03-14 01:50:00
327,10407,0,2023-03-14 01:51:00
0,0,0,2023-03-14 01:52:00
1,0,0,2023-03-14 01:53:00
1021,336,0,2023-03-14 01:54:00
0,0,0,2023-03-14 01:55:00
0,0,0,2023-03-14 01:56:00
0,0,0,2023-03-14 01:57:00
0,0,0,2023-03-14 01:58:00
0,0,0,2023-03-14 01:59:00
0,0,0,2023-03-14 02:00:00
44,44,1,2023-03-14 02:01:00
0,0,0,2023-03-14 02:02:00
0,0,0,2023-03-14 02:03:00
8,0,1,2023-03-14 02:04:00
331,4937,0,2023-03-14 02:05:00
0,0,0,2023-03-14 02:06:00
218,509,0,2023-03-14 02:07:00
1,0,1,2023-03-14 02:08:00
0,0,0,2023-03-14 02:09:00
232,3846,0,2023-03-14 02:10:00
8,0,1,2023-03-14 02:11:00
1294,330,0,2023-03-14 02:12:00
268,1004,0,2023-03-14 02:13:00
0,0,0,2023-03-14 02:14:00
179,1654,0,2023-03-14 02:15:00
219,12922,0,2023-03-14 02:16:00
12,0,0,2023-03-14 02:17:00
46,85,1,2023-03-14 02:18:00
28,0,1,2023-03-14 02:19:00
54540,8314,3,2023-03-14 02:20:00
181,0,1,2023-03-14 02:21:00
0,0,0,2023-03-14 02:22:00
1058,376,0,2023-03-14 02:23:00
1032,0,1,2023-03-14 02:24:00
0,0,0,2023-03-14 02:25:00
205,2543,0,2023-03-14 02:26:00
0,0,0,2023-03-14 02:27:00
333,2617,0,2023-03-14 02:28:00
18,0,1,2023-03-14 02:29:00
0,0,0,2023-03-14 02:30:00
296,734,0,2023-03-14 02:31:00
0,0,0,2023-03-14 02:32:00
237,406,0,2023-03-14 02:33:00
44,44,1,2023-03-14 02:34:00
259,0,0,2023-03-14 02:35:00
317,74301,0,2023-03-14 02:36:00
0,0,0,2023-03-14 02:37:00
0,0,0,2023-03-14 02:38:00
0,0,0,2023-03-14 02:39:00
319,3930,0,2023-03-14 02:40:00
0,0,0,2023-03-14 02:41:00
1506,4145,0,2023-03-14 02:42:00
45,134,1,2023-03-14 02:43:00
28,0,1,2023-03-14 02:44:00
357,7004,0,2023-03-14 02:45:00
0,0,0,2023-03-14 02:46:00
0,0,0,2023-03-14 02:47:00
255,1659,0,2023-03-14 02:48:00
44,131,1,2023-03-14 02:49:00
44,71,1,2023-03-14 02:50:00
0,0,0,2023-03-14 02:51:00
0,0,0,2023-03-14 02:52:00
0,0,0,2023-03-14 02:53:00
215,260,0,2023-03-14 02:54:00
334,564,0,2023-03-14 02:55:00
0,0,0,2023-03-14 02:56:00
0,0,0,2023-03-14 02:57:00
44,136,1,2023-03-14 02:58:00
0,0,0,2023-03-14 02:59:00
0,0,0,2023-03-14 03:00:00
383,0,0,2023-03-14 03:01:00
800,335,0,2023-03-14 03:02:00
8,0,1,2023-03-14 03:03:00
233,2032,0,2023-03-14 03:04:00
0,0,0,2023-03-14 03:05:00
379,1468,0,2023-03-14 03:06:00
0,0,0,2023-03-14 03:07:00
43,182,1,2023-03-14 03:08:00
18,0,1,2023-03-14 03:09:00
0,0,0,2023-03-14 03:10:00
0,0,0,2023-03-14 03:11:00
210,7492,0,2023-03-14 03:12:00
0,0,0,2023-03-14 03:13:00
234,685,0,2023-03-14 03:14:00
1032,0,1,2023-03-14 03:15:00
201,405,0,2023-03-14 03:16:00
43,72,1,2023-03-14 03:17:00
0,0,0,2023-03-14 03:18:00
0,0,0,2023-03-14 03:19:00
808,331,0,2023-03-14 03:20:00
0,0,0,2023-03-14 03:21:00
0,0,0,2023-03-14 03:22:00
0,0,0,2023-03-14 03:23:00
197,1612,0,2023-03-14 03:24:00
0,0,0,2023-03-14 03:25:00
0,0,0,2023-03-14 03:26:00
260,1215,0,2023-03-14 03:27:00
1,0,0,2023-03-14 03:28:00
271,2841,0,2023-03-14 03:29:00
0,0,0,2023-03-14 03:30:00
0,0,0,2023-03-14 03:31:00
147,105,1,2023-03-14 03:32:00
289,10658,0,2023-03-14 03:33:00
311,1352,0,2023-03-14 03:34:00
319,2481,0,2023-03-14 03:35:00
0,0,0,2023-03-14 03:36:00
0,0,0,2023-03-14 03:37:00
0,0,0,2023-03-14 03:38:00
0,0,0,2023-03-14 03:39:00
8,0,1,2023-03-14 03:40:00
0,0,0,2023-03-14 03:41:00
0,0,0,2023-03-14 03:42:00
164,4181,0,2023-03-14 03:43:00
0,0,0,2023-03-14 03:44:00
253,73000,0,2023-03-14 03:45:00
0,0,0,2023-03-14 03:46:00
0,0,0,2023-03-14 03:47:00
1229,328,0,2023-03-14 03:48:00
281,758,0,2023-03-14 03:49:00
0,0,0,2023-03-14 03:50:00
276,0,0,2023-03-14 03:51:00
0,0,0,2023-03-14 03:52:00
18,0,1,2023-03-14 03:53:00
218,4675,0,2023-03-14 03:54:00
0,0,0,2023-03-14 03:55:00
0,0,0,2023-03-14 03:56:00
45,45,1,2023-03-14 03:57:00
0,0,0,2023-03-14 03:58:00
350,255,0,2023-03-14 03:59:00
306,1075,0,2023-03-14 04:00:00
44,79,1,2023-03-14 04:01:00
334,0,0,2023-03-14 04:02:00
0,0,0,2023-03-14 04:03:00
375,248,0,2023-03-14 04:04:00
0,0,0,2023-03-14 04:05:00
0,0,0,2023-03-14 04:06:00
813,329,0,2023-03-14 04:07:00
17,17,1,2023-03-14 04:08:00
186,1233,0,2023-03-14 04:09:00
1,0,1,2023-03-14 04:10:00
0,0,0,2023-03-14 04:11:00
28,0,1,2023-03-14 04:12:00
0,0,0,2023-03-14 04:13:00
287,27627,0,2023-03-14 04:14:00
4568,14677,0,2023-03-14 04:15:00
33,0,1,2023-03-14 04:16:00
8,0,1,2023-03-14 04:17:00
8,0,1,2023-03-14 04:18:00
0,0,0,2023-03-14 04:19:00
312,24572,0,2023-03-14 04:20:00
44,158,1,2023-03-14 04:21:00
1153,0,0,2023-03-14 04:22:00
239,10958,0,2023-03-14 04:23:00
283,466,0,2023-03-14 04:24:00
0,0,0,2023-03-14 04:25:00
1032,0,1,2023-03-14 04:26:00
298,792,0,2023-03-14 04:27:00
501760,0,3,2023-03-14 04:28:00
44,74,1,2023-03-14 04:29:00
8,0,1,2023-03-14 04:30:00
1154,3380,0,2023-03-14 04:31:00
54540,8314,3,2023-03-14 04:32:00
260,4021,0,2023-03-14 04:33:00
221,395,0,2023-03-14 04:34:00
237,5549,0,2023-03-14 04:35:00
210,5003,0,2023-03-14 04:36:00
247,307,0,2023-03-14 04:37:00
0,0,0,2023-03-14 04:38:00
136,383,0,2023-03-14 04:39:00
279,961,0,2023-03-14 04:40:00
0,0,0,2023-03-14 04:41:00
43,43,1,2023-03-14 04:42:00
0,0,0,2023-03-14 04:43:00
0,0,0,2023-03-14 04:44:00
284,451,0,2023-03-14 04:45:00
8,0,1,2023-03-14 04:46:00
567,0,0,2023-03-14 04:47:00
2768,406,0,2023-03-14 04:48:00
324,7564,0,2023-03-14 04:49:00
306,2880,0,2023-03-14 04:50:00
0,0,0,2023-03-14 04:51:00
8,0,1,2023-03-14 04:52:00
0,0,0,2023-03-14 04:53:00
1338,397,0,2023-03-14 04:54:00
501760,0,3,2023-03-14 04:55:00
30,90,1,2023-03-14 04:56:00
0,0,0,2023-03-14 04:57:00
237,2698,0,2023-03-14 04:58:00
146,105,1,2023-03-14 04:59:00
988,326,0,2023-03-14 05:00:00
879,0,0,2023-03-14 05:01:00
95,0,0,2023-03-14 05:02:00
0,0,0,2023-03-14 05:03:00
147,0,1,2023-03-14 05:04:00
516,4,1,2023-03-14 05:05:00
303,1380,0,2023-03-14 05:06:00
0,0,0,2023-03-14 05:07:00
5133876,0,3,2023-03-14 05:08:00
244,495,0,2023-03-14 05:09:00
0,0,0,2023-03-14 05:10:00
279,596,0,2023-03-14 05:11:00
271,389,0,2023-03-14 05:12:00
30,0,1,2023-03-14 05:13:00
214,2337,0,2023-03-14 05:14:00
361,758,0,2023-03-14 05:15:00
0,0,0,2023-03-14 05:16:00
151,9518,0,2023-03-14 05:17:00
1032,0,1,2023-03-14 05:18:00
1042,368,0,2023-03-14 05:19:00
0,0,0,2023-03-14 05:20:00
305,34692,0,2023-03-14 05:21:00
206,9095,0,2023-03-14 05:22:00
78,0,1,2023-03-14 05:23:00
339,5109,0,2023-03-14 05:24:00
1006,334,0,2023-03-14 05:25:00
363,13224,0,2023-03-14 05:26:00
233,1426,0,2023-03-14 05:27:00
240,15693,0,2023-03-14 05:28:00
884,0,0,2023-03-14 05:29:00
0,0,0,2023-03-14 05:30:00
0,0,0,2023-03-14 05:31:00
64,0,1,2023-03-14 05:32:00
238,482,0,2023-03-14 05:33:00
1,0,1,2023-03-14 05:34:00
0,0,0,2023-03-14 05:35:00
235,7886,0,2023-03-14 05:36:00
0,0,0,2023-03-14 05:37:00
0,0,0,2023-03-14 05:38:00
0,0,0,2023-03-14 05:39:00
0,0,0,2023-03-14 05:40:00
192,0,0,2023-03-14 05:41:00
8,0,1,2023-03-14 05:42:00
792,363,0,2023-03-14 05:43:00
0,0,0,2023-03-14 05:44:00
12,0,0,2023-03-14 05:45:00
28,0,1,2023-03-14 05:46:00
33,93,1,2023-03-14 05:47:00
0,0,0,2023-03-14 05:48:00
0,0,0,2023-03-14 05:49:00
308,1249,0,2023-03-14 05:50:00
214,15405,0,2023-03-14 05:51:00
45,82,1,2023-03-14 05:52:00
0,0,0,2023-03-14 05:53:00
18,0,1,2023-03-14 05:54:00
211,26937,0,2023-03-14 05:55:00
8,0,1,2023-03-14 05:56:00
303,1312,0,2023-03-14 05:57:00
0,0,0,2023-03-14 05:58:00
351,741,0,2023-03-14 05:59:00
208,12887,0,2023-03-14 06:00:00
0,0,0,2023-03-14 06:01:00
756,330,0,2023-03-14 06:02:00
270,1582,0,2023-03-14 06:03:00
0,0,0,2023-03-14 06:04:00
254,5238,0,2023-03-14 06:05:00
235,406,0,2023-03-14 06:06:00
0,0,0,2023-03-14 06:07:00
0,0,0,2023-03-14 06:08:00
0,0,0,2023-03-14 06:09:00
280,1482,0,2023-03-14 06:10:00
54540,8314,3,2023-03-14 06:11:00
0,0,0,2023-03-14 06:12:00
44,74,1,2023-03-14 06:13:00
45,45,1,2023-03-14 06:14:00
276,569,0,2023-03-14 06:15:00
292,1407,0,2023-03-14 06:16:00
0,0,0,2023-03-14 06:17:00
279,759,0,2023-03-14 06:18:00
8,0,1,2023-03-14 06:19:00
0,0,0,2023-03-14 06:20:00
0,0,0,2023-03-14 06:21:00
337,293,0,2023-03-14 06:22:00
42,42,1,2023-03-14 06:23:00
0,0,0,2023-03-14 06:24:00
520,0,1,2023-03-14 06:25:00
8,0,1,2023-03-14 06:26:00
0,0,0,2023-03-14 06:27:00
0,0,0,2023-03-14 06:28:00
0,0,0,2023-03-14 06:29:00
325,412,0,2023-03-14 06:30:00
1201,3380,0,2023-03-14 06:31:00
0,0,0,2023-03-14 06:32:00
147,105,1,2023-03-14 06:33:00
0,0,0,2023-03-14 06:34:00
78,0,1,2023-03-14 06:35:00
45,81,1,2023-03-14 06:36:00
0,0,0,2023-03-14 06:37:00
224,309,0,2023-03-14 06:38:00
179,273525,0,2023-03-14 06:39:00
328,11514,0,2023-03-14 06:40:00
0,0,0,2023-03-14 06:41:00
0,0,0,2023-03-14 06:42:00
0,0,0,2023-03-14 06:43:00
1032,0,1,2023-03-14 06:44:00
302,455,0,2023-03-14 06:45:00
213,633,0,2023-03-14 06:46:00
28,0,1,2023-03-14 06:47:00
78,0,1,2023-03-14 06:48:00
240,3200,0,2023-03-14 06:49:00
8,0,1,2023-03-14 06:50:00
8,0,1,2023-03-14 06:51:00
516,4,1,2023-03-14 06:52:00
0,0,0,2023-03-14 06:53:00
0,0,0,2023-03-14 06:54:00
0,0,0,2023-03-14 06:55:00
0,0,0,2023-03-14 06:56:00
0,0,0,2023-03-14 06:57:00
0,0,0,2023-03-14 06:58:00
333,280,0,2023-03-14 06:59:00
748,0,0,2023-03-14 07:00:00
311,1237,0,2023-03-14 07:01:00
147,105,1,2023-03-14 07:02:00
0,0,0,2023-03-14 07:03:00
220,1695,0,2023-03-14 07:04:00
322,1641,0,2023-03-14 07:05:00
243,1273,0,2023-03-14 07:06:00
245,13611,0,2023-03-14 07:07:00
45,45,1,2023-03-14 07:08:00
323,1680,0,2023-03-14 07:09:00
0,0,0,2023-03-14 07:10:00
30,0,1,2023-03-14 07:11:00
235,1600,0,2023-03-14 07:12:00
14,37,0,2023-03-14 07:13:00
0,0,0,2023-03-14 07:14:00
0,0,0,2023-03-14 07:15:00
301,540,0,2023-03-14 07:16:00
0,0,0,2023-03-14 07:17:00
292,2367,0,2023-03-14 07:18:00
12165,0,3,2023-03-14 07:19:00
0,0,0,2023-03-14 07:20:00
1696,483,0,2023-03-14 07:21:00
0,0,0,2023-03-14 07:22:00
0,0,0,2023-03-14 07:23:00
200,11406,0,2023-03-14 07:24:00
28,0,1,2023-03-14 07:25:00
0,0,0,2023-03-14 07:26:00
0,0,0,2023-03-14 07:27:00
12,147,0,2023-03-14 07:28:00
341,1507,0,2023-03-14 07:29:00
0,0,0,2023-03-14 07:30:00
0,0,0,2023-03-14 07:31:00
325,2554,0,2023-03-14 07:32:00
2127,328,0,2023-03-14 07:33:00
207,321,0,2023-03-14 07:34:00
0,0,0,2023-03-14 07:35:00
236,3644,0,2023-03-14 07:36:00
3716,515,0,2023-03-14 07:37:00
225,284,0,2023-03-14 07:38:00
322,294,0,2023-03-14 07:39:00
0,0,0,2023-03-14 07:40:00
0,0,0,2023-03-14 07:41:00
43,72,1,2023-03-14 07:42:00
0,0,0,2023-03-14 07:43:00
113,0,1,2023-03-14 07:44:00
245,1678,0,2023-03-14 07:45:00
0,0,0,2023-03-14 07:46:00
0,0,0,2023-03-14 07:47:00
28,0,1,2023-03-14 07:48:00
0,0,0,2023-03-14 07:49:00
42,127,1,2023-03-14 07:50:00
884,0,0,2023-03-14 07:51:00
216,1930,0,2023-03-14 07:52:00
0,0,0,2023-03-14 07:53:00
0,0,0,2023-03-14 07:54:00
327,1792,0,2023-03-14 07:55:00
44,75,1,2023-03-14 07:56:00
8,0,1,2023-03-14 07:57:00
42,125,1,2023-03-14 07:58:00
0,0,0,2023-03-14 07:59:00
309,744,0,2023-03-14 08:00:00
0,0,0,2023-03-14 08:01:00
238,343,0,2023-03-14 08:02:00
244,944,0,2023-03-14 08:03:00
0,0,0,2023-03-14 08:04:00
210,1630,0,2023-03-14 08:05:00
330,1013,0,2023-03-14 08:06:00
0,0,0,2023-03-14 08:07:00
1032,0,1,2023-03-14 08:08:00
0,0,0,2023-03-14 08:09:00
160,497,0,2023-03-14 08:10:00
236,5048,0,2023-03-14 08:11:00
8,0,1,2023-03-14 08:12:00
0,0,0,2023-03-14 08:13:00
296,736,0,2023-03-14 08:14:00
317,2312,0,2023-03-14 08:15:00
0,0,0,2023-03-14 08:16:00
219,11450,0,2023-03-14 08:17:00
0,0,0,2023-03-14 08:18:00
0,0,0,2023-03-14 08:19:00
0,0,0,2023-03-14 08:20:00
0,0,0,2023-03-14 08:21:00
0,0,0,2023-03-14 08:22:00
0,0,0,2023-03-14 08:23:00
0,0,0,2023-03-14 08:24:00
0,0,0,2023-03-14 08:25:00
0,0,0,2023-03-14 08:26:00
0,0,0,2023-03-14 08:27:00
0,0,0,2023-03-14 08:28:00
300,3539,0,2023-03-14 08:29:00
196,527,0,2023-03-14 08:30:00
308,944,0,2023-03-14 08:31:00
45,45,1,2023-03-14 08:32:00
54540,8314,3,2023-03-14 08:33:00
43,128,1,2023-03-14 08:34:00
296,6806,0,2023-03-14 08:35:00
4763,0,0,2023-03-14 08:36:00
155,389,0,2023-03-14 08:37:00
0,0,0,2023-03-14 08:38:00
314,2698,0,2023-03-14 08:39:00
146,0,1,2023-03-14 08:40:00
45,115,1,2023-03-14 08:41:00
0,0,0,2023-03-14 08:42:00
1153,0,0,2023-03-14 08:43:00
516,4,1,2023-03-14 08:44:00
0,0,0,2023-03-14 08:45:00
327,787,0,2023-03-14 08:46:00
0,0,0,2023-03-14 08:47:00
280,885,0,2023-03-14 08:48:00
44,74,1,2023-03-14 08:49:00
2131,10070,0,2023-03-14 08:50:00
1,0,0,2023-03-14 08:51:00
296,3092,0,2023-03-14 08:52:00
0,0,0,2023-03-14 08:53:00
0,0,0,2023-03-14 08:54:00
159,5342,0,2023-03-14 08:55:00
297,1126,0,2023-03-14 08:56:00
0,0,0,2023-03-14 08:57:00
0,0,0,2023-03-14 08:58:00
179,14515,0,2023-03-14 08:59:00
0,0,0,2023-03-14 09:00:00
199,1284,0,2023-03-14 09:01:00
1043,374,0,2023-03-14 09:02:00
146,105,1,2023-03-14 09:03:00
0,0,0,2023-03-14 09:04:00
0,0,0,2023-03-14 09:05:00
45,132,1,2023-03-14 09:06:00
0,0,0,2023-03-14 09:07:00
224,382,0,2023-03-14 09:08:00
0,0,0,2023-03-14 09:09:00
339,1072,0,2023-03-14 09:10:00
0,0,0,2023-03-14 09:11:00
8,0,1,2023-03-14 09:12:00
146,105,1,2023-03-14 09:13:00
1,0,0,2023-03-14 09:14:00
298,13038,0,2023-03-14 09:15:00
42,42,1,2023-03-14 09:16:00
0,0,0,2023-03-14 09:17:00
0,0,0,2023-03-14 09:18:00
0,4,0,2023-03-14 09:19:00
193,10690,0,2023-03-14 09:20:00
0,0,0,2023-03-14 09:21:00
0,0,0,2023-03-14 09:22:00
229,3222,0,2023-03-14 09:23:00
42,42,1,2023-03-14 09:24:00
0,0,0,2023-03-14 09:25:00
0,0,0,2023-03-14 09:26:00
0,0,0,2023-03-14 09:27:00
0,0,0,2023-03-14 09:28:00
191,118,0,2023-03-14 09:29:00
311,6304,0,2023-03-14 09:30:00
286,17602,0,2023-03-14 09:31:00
43,74,1,2023-03-14 09:32:00
0,0,0,2023-03-14 09:33:00
520,0,1,2023-03-14 09:34:00
0,0,0,2023-03-14 09:35:00
0,0,0,2023-03-14 09:36:00
3844,377,0,2023-03-14 09:37:00
210,417,0,2023-03-14 09:38:00
0,0,0,2023-03-14 09:39:00
0,0,0,2023-03-14 09:40:00
1842,506,0,2023-03-14 09:41:00
222,426,0,2023-03-14 09:42:00
0,0,0,2023-03-14 09:43:00
0,0,0,2023-03-14 09:44:00
0,0,0,2023-03-14 09:45:00
365,1181,0,2023-03-14 09:46:00
0,0,0,2023-03-14 09:47:00
0,0,0,2023-03-14 09:48:00
3052,304,0,2023-03-14 09:49:00
42,42,1,2023-03-14 09:50:00
0,0,0,2023-03-14 09:51:00
0,0,0,2023-03-14 09:52:00
8,0,1,2023-03-14 09:53:00
199,2710,0,2023-03-14 09:54:00
0,0,0,2023-03-14 09:55:00
1509,329,0,2023-03-14 09:56:00
299,1122,0,2023-03-14 09:57:00
0,0,0,2023-03-14 09:58:00
1032,0,1,2023-03-14 09:59:00
0,0,0,2023-03-14 10:00:00
30,0,1,2023-03-14 10:01:00
54540,8314,3,2023-03-14 10:02:00
284,5952,0,2023-03-14 10:03:00
302,2171,0,2023-03-14 10:04:00
276,10075,0,2023-03-14 10:05:00
44,126,1,2023-03-14 10:06:00
0,0,0,2023-03-14 10:07:00
250,499,0,2023-03-14 10:08:00
0,0,0,2023-03-14 10:09:00
291,462,0,2023-03-14 10:10:00
0,0,0,2023-03-14 10:11:00
0,0,0,2023-03-14 10:12:00
871,336,0,2023-03-14 10:13:00
1363,0,0,2023-03-14 10:14:00
0,0,0,2023-03-14 10:15:00
194,770,0,2023-03-14 10:16:00
0,0,0,2023-03-14 10:17:00
190,1622,0,2023-03-14 10:18:00
783,333,0,2023-03-14 10:19:00
1265,2451,0,2023-03-14 10:20:00
54540,8314,3,2023-03-14 10:21:00
0,0,0,2023-03-14 10:22:00
1786,364,0,2023-03-14 10:23:00
0,0,0,2023-03-14 10:24:00
308,2698,0,2023-03-14 10:25:00
0,0,0,2023-03-14 10:26:00
0,0,0,2023-03-14 10:27:00
1032,0,1,2023-03-14 10:28:00
245,0,0,2023-03-14 10:29:00
88,42,1,2023-03-14 10:30:00
0,0,0,2023-03-14 10:31:00
45,130,1,2023-03-14 10:32:00
43,109,1,2023-03-14 10:33:00
0,0,0,2023-03-14 10:34:00
204,333,0,2023-03-14 10:35:00
0,0,0,2023-03-14 10:36:00
0,0,0,2023-03-14 10:37:00
0,0,0,2023-03-14 10:38:00
0,0,0,2023-03-14 10:39:00
0,0,0,2023-03-14 10:40:00
46,128,1,2023-03-14 10:41:00
304,2239,0,2023-03-14 10:42:00
0,0,0,2023-03-14 10:43:00
208,567,0,2023-03-14 10:44:00
0,0,0,2023-03-14 10:45:00
8,0,1,2023-03-14 10:46:00
200,296,0,2023-03-14 10:47:00
0,0,0,2023-03-14 10:48:00
799,331,0,2023-03-14 10:49:00
0,0,0,2023-03-14 10:50:00
0,0,0,2023-03-14 10:51:00
0,0,0,2023-03-14 10:52:00
0,0,0,2023-03-14 10:53:00
1039,327,0,2023-03-14 10:54:00
0,0,0,2023-03-14 10:55:00
0,0,0,2023-03-14 10:56:00
189,960,0,2023-03-14 10:57:00
0,0,0,2023-03-14 10:58:00
0,0,0,2023-03-14 10:59:00
257,2129,0,2023-03-14 11:00:00
8,0,1,2023-03-14 11:01:00
244,3632,0,2023-03-14 11:02:00
168,1687,0,2023-03-14 11:03:00
314,569,0,2023-03-14 11:04:00
329,659,0,2023-03-14 11:05:00
0,0,0,2023-03-14 11:06:00
129,240,0,2023-03-14 11:07:00
0,0,0,2023-03-14 11:08:00
232,1376,0,2023-03-14 11:09:00
212,174,0,2023-03-14 11:10:00
1091,449,0,2023-03-14 11:11:00
265,1656,0,2023-03-14 11:12:00
3217,333,0,2023-03-14 11:13:00
1374,332,0,2023-03-14 11:14:00
43,137,1,2023-03-14 11:15:00
0,0,0,2023-03-14 11:16:00
0,0,0,2023-03-14 11:17:00
353,303,0,2023-03-14 11:18:00
0,0,0,2023-03-14 11:19:00
64,0,1,2023-03-14 11:20:00
8,0,1,2023-03-14 11:21:00
0,0,0,2023-03-14 11:22:00
0,0,0,2023-03-14 11:23:00
263,8020,0,2023-03-14 11:24:00
0,0,0,2023-03-14 11:25:00
314,3758,0,2023-03-14 11:26:00
200,294,0,2023-03-14 11:27:00
